id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-3),ati(0-6)
58,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.9371985,59.2331175,1.181221605,0.54,83,31,0,3
59,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.9793635,58.0094765,1.331815595,0.47,69,31,-1,2
60,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.9793635,58.0094765,0.929432014,0.47,84,31,0,3
61,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.9831925,56.8139725,1.268417681,0.47,74,29,0,3
62,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.96955,55.8743,1.178878428,0.47,82,30,0,3
63,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.9298515,54.1398925,1.220338983,0.47,80,30,0,3
64,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.799627,52.8988555,1.262755102,0.47,86,31,0,3
65,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.6792825,52.643145,1.18466899,0.47,77,31,0,3
66,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.7351975,53.232544,1.272984441,0.47,86,32,-1,2
67,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,26.0274955,55.637695,1.24567474,0.47,77,32,0,3
68,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,26.0274955,55.637695,1.151385928,0.47,66,31,0,3
69,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.0070485,55.012745,1.31092437,0.47,80,31,0,3
70,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.9219965,54.356421,1.118012422,0.47,73,31,0,3
71,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.9219965,54.356421,1.353383459,0.47,76,30,0,3
72,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.0002695,55.0261805,1.215584416,0.47,75,30,0,3
73,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.0002695,55.0261805,2.142857143,0.47,71,30,0,3
74,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.2520115,56.8144095,1.233526621,0.47,82,31,0,3
75,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.2520115,56.8144095,0.803571429,0.47,77,31,-1,2
76,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.382122,56.1484475,1.256713212,0.47,71,31,-1,2
77,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.382122,56.1484475,1.530612245,0.47,70,31,-1,2
78,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.4670785,55.203004,1.137026239,0.47,68,30,-1,2
79,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.545541,53.9967555,1.194161875,0.47,76,30,-1,2
80,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.5802565,52.0679225,1.280788177,0.47,72,29,0,3
81,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.5678365,50.461133,1.165299957,0.47,70,29,-1,2
82,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.570094,49.989304,1.229368241,0.47,77,29,-1,2
83,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.6065075,49.981285,1.15270936,0.47,73,28,-1,2
84,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.6065075,49.981285,1.641337386,0.47,81,28,-2,1
85,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.587876,49.895956,1.264637002,0.47,78,28,-1,2
86,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.477237,49.985902,1.209335219,0.47,75,29,-1,2
87,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.477237,49.985902,1.203007519,0.47,77,29,0,3
88,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.425869,49.9308895,1.202466598,0.47,72,30,-1,2
89,38318fba-8b8a-4ee3-bb66-8d678f1aad03,20,19,70,176,1,27.2939225,55.9996,1.2,0.47,82,30,-1,2
90,38318fba-8b8a-4ee3-bb66-8d678f1aad03,20,19,70,176,1,27.2939225,55.9996,1.420678769,0.47,77,30,-1,2
91,38318fba-8b8a-4ee3-bb66-8d678f1aad03,20,19,70,176,1,27.1598765,56.843112,1.232876712,0.47,83,31,-1,2
92,38318fba-8b8a-4ee3-bb66-8d678f1aad03,20,19,70,176,1,27.056451,56.241779,1.191124951,0.47,80,31,0,3
93,38318fba-8b8a-4ee3-bb66-8d678f1aad03,20,19,70,176,1,26.9710865,54.843413,1.228991597,0.47,77,30,-1,2
94,38318fba-8b8a-4ee3-bb66-8d678f1aad03,20,19,70,176,1,26.8528335,53.5027135,1.206807633,0.47,80,31,0,3
95,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.6747425,52.437178,1.18226601,0.47,70,29,0,3
96,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.630663,54.1848145,1.275088548,0.47,73,29,0,3
97,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.807193,56.6537515,1.254355401,0.47,80,29,-1,2
98,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.7998,55.12685,1.140906875,0.47,74,29,0,3
99,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.7701285,54.446697,1.028571429,0.47,67,29,-1,2
100,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.7701285,54.446697,1.455525606,0.47,72,29,-1,2
101,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.771054,54.9410935,1.201602136,0.47,75,29,0,3
102,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.771054,54.9410935,1.132787917,0.47,78,29,-1,2
103,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,26.753232,54.2427235,1.224489796,0.47,71,28,-1,2
104,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,26.685393,52.6072695,1.318681319,0.47,63,28,-1,2
105,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,26.5932215,50.9541035,1.210084034,0.47,67,28,0,3
106,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,26.5932215,50.9541035,1.125,0.47,98,28,0,3
107,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.177969,54.785082,1.208989925,0.47,82,32,0,3
108,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.3915785,57.95022,1.224489796,0.47,75,31,0,3
109,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.638854,60.888809,1.14924182,0.47,87,32,0,3
110,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.8134335,61.478813,1.328413284,0.47,80,31,0,3
111,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.8983395,62.2436615,1.188738269,0.47,71,31,0,3
112,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.103605,63.8303615,1.196013289,0.47,79,31,0,3
113,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.243928,63.733728,1.258741259,0.47,84,32,0,3
114,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.243928,63.733728,1.049562682,0.47,76,32,0,3
115,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.349392,63.6197085,1.276595745,0.47,79,32,0,3
116,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.4828575,63.546591,1.254355401,0.47,79,32,0,3
117,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,26.5775965,63.436815,1.242697823,0.47,85,33,0,3
118,38318fba-8b8a-4ee3-bb66-8d678f1aad03,0,19,70,176,1,26.643731,63.426218,1.144552777,0.47,83,32,0,3
119,38318fba-8b8a-4ee3-bb66-8d678f1aad03,0,19,70,176,1,26.6702475,64.3767175,1.264637002,0.47,70,32,0,3
120,38318fba-8b8a-4ee3-bb66-8d678f1aad03,0,19,70,176,1,26.78018,65.56923,1.172638436,0.47,72,32,0,3
121,38318fba-8b8a-4ee3-bb66-8d678f1aad03,0,19,70,176,1,26.78018,65.56923,1.168831169,0.47,75,32,0,3
122,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.8186125,65.131175,1.194029851,0.54,85,32,0,3
123,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,26.8186125,65.131175,1.512605042,0.54,93,32,1,4
124,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,28.9067275,76.175985,1.184210526,0.54,82,32,1,4
125,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,28.847177,74.9284,1.184210526,0.54,90,32,0,3
126,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,28.678399,73.0357025,1.228991597,0.47,90,32,0,3
127,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.572277,71.8547575,1.224489796,0.47,79,31,0,3
128,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.511592,70.996455,1.236263736,0.47,77,31,0,3
129,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.4822415,70.3853,1.285714286,0.47,82,31,0,3
130,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.441321,69.95304,1.208504289,0.47,81,31,0,3
131,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.412527,69.5797925,1.242986621,0.47,77,31,0,3
132,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.398697,69.02947,1.142857143,0.47,74,31,0,3
133,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.3741425,68.55083,1.264637002,0.47,70,31,0,3
134,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.336324,68.14808,1.23182207,0.47,74,31,0,3
135,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.298218,67.90153,1.196013289,0.47,91,32,0,3
136,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.2953965,67.82323,1.172932331,0.47,76,32,0,3
137,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.680171,56.64476,1.142857143,0.47,73,30,1,4
138,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.680171,56.64476,1.088435374,0.47,74,31,-1,2
139,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,25.680171,56.64476,1.118012422,0.47,80,31,-1,2
140,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.7735885,56.436555,1.160042965,0.47,78,31,0,3
141,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.7445195,54.7930235,1.281708945,0.47,73,31,0,3
142,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.783185,53.538189,1.168831169,0.47,72,31,-1,2
143,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.818182,52.2456085,1.267605634,0.47,80,31,0,3
144,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.818182,52.2456085,1.184990125,0.47,57,31,0,3
145,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.70049,50.57999,1.147959184,0.47,72,31,0,3
146,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,25.70049,50.57999,1.340555179,0.47,80,31,0,3
147,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.67029,49.412693,1.194379391,0.47,72,31,1,4
148,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.480061,48.0251485,1.23788684,0.47,85,31,1,4
149,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.43462,47.787632,1.168831169,0.47,76,31,1,4
150,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,25.4001875,47.535461,1.220856295,0.47,81,31,0,3
151,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.6493265,73.261778,1.193877551,0.54,71,32,0,3
152,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.715884,71.592745,1.211180124,0.47,73,33,1,4
153,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.6165215,69.47693,1.32718894,0.47,83,33,2,5
154,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.4647935,67.281905,1.145685997,0.47,80,32,1,4
155,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.550908,68.359445,1.224489796,0.47,76,32,1,4
156,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.7426975,69.661157,1.19205298,0.47,87,32,0,3
157,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.8679285,70.3644075,1.194277421,0.47,80,33,0,3
158,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.9811725,70.95882,1.265934066,0.47,92,33,1,4
159,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,29.0792785,71.41053,1.198335645,0.47,84,33,0,3
160,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,29.154356,71.874345,1.175958188,0.47,79,33,1,4
161,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,29.220279,72.574242,1.324340895,0.47,88,33,2,5
162,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,29.220279,72.574242,1.313868613,0.47,74,33,1,4
163,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,29.278008,73.002825,1.224489796,0.47,84,33,1,4
164,38318fba-8b8a-4ee3-bb66-8d678f1aad03,14,19,70,176,1,28.595703,62.80866,1.172932331,0.54,78,33,1,4
165,38318fba-8b8a-4ee3-bb66-8d678f1aad03,14,19,70,176,1,28.484783,62.100775,1.285714286,0.54,71,32,1,4
166,38318fba-8b8a-4ee3-bb66-8d678f1aad03,14,19,70,176,1,28.3730165,60.87586,1.118012422,0.54,77,32,1,4
167,38318fba-8b8a-4ee3-bb66-8d678f1aad03,14,19,70,176,1,28.6075545,63.505392,1.181221605,0.54,50,33,1,4
168,38318fba-8b8a-4ee3-bb66-8d678f1aad03,14,19,70,176,1,28.6075545,63.505392,1.127819549,0.54,71,33,1,4
169,38318fba-8b8a-4ee3-bb66-8d678f1aad03,14,19,70,176,1,28.902501,65.43924,1.242236025,0.54,83,33,1,4
170,38318fba-8b8a-4ee3-bb66-8d678f1aad03,15,19,70,176,1,29.103733,66.936215,1.242986621,0.54,79,33,1,4
171,38318fba-8b8a-4ee3-bb66-8d678f1aad03,15,19,70,176,1,29.2471085,68.00774,1.244239631,0.54,82,33,0,3
172,38318fba-8b8a-4ee3-bb66-8d678f1aad03,15,19,70,176,1,29.392747,69.369175,1.153411233,0.54,91,33,0,3
173,38318fba-8b8a-4ee3-bb66-8d678f1aad03,15,19,70,176,1,29.530482,70.122685,1.233526621,0.54,79,33,0,3
174,38318fba-8b8a-4ee3-bb66-8d678f1aad03,15,19,70,176,1,29.63293,70.7139575,1.33580705,0.54,72,33,2,5
175,38318fba-8b8a-4ee3-bb66-8d678f1aad03,16,19,70,176,1,29.8285235,72.3322,1.217462595,0.54,64,33,1,4
176,38318fba-8b8a-4ee3-bb66-8d678f1aad03,16,19,70,176,1,29.8945665,73.16501,1.196013289,0.54,77,33,2,5
177,38318fba-8b8a-4ee3-bb66-8d678f1aad03,16,19,70,176,1,29.9673825,73.932965,1.15755627,0.54,70,33,1,4
178,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.4401895,57.201905,1.215805471,0.54,85,33,1,4
179,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.5444625,56.432392,1.256713212,0.54,76,33,1,4
180,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.37107,56.8575235,1.242236025,0.54,80,33,1,4
181,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.360346,59.7325335,1.259475219,0.54,79,33,1,4
182,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.360346,59.7325335,1.353383459,0.54,79,33,1,4
183,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.3064205,59.7399485,1.188118812,0.54,79,33,1,4
184,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.0466375,57.201478,1.239242685,0.47,79,34,3,6
185,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.0466375,57.201478,1.086519115,0.47,74,33,2,5
186,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.105327,56.135485,1.172932331,0.47,74,33,1,4
187,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.141077,55.228857,1.266233766,0.47,80,33,1,4
188,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.1357115,54.273276,1.244239631,0.47,79,33,1,4
189,38318fba-8b8a-4ee3-bb66-8d678f1aad03,23,19,70,176,1,28.1279695,52.839585,1.2,0.47,68,33,1,4
190,38318fba-8b8a-4ee3-bb66-8d678f1aad03,0,19,70,176,1,28.1240965,52.054605,1.296518607,0.47,73,34,1,4
191,38318fba-8b8a-4ee3-bb66-8d678f1aad03,0,19,70,176,1,28.1240965,52.054605,1.102040816,0.47,73,34,1,4
192,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,29.1373215,66.76326,1.196013289,0.47,79,32,2,5
193,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,29.1373215,66.76326,1.353383459,0.47,73,32,1,4
194,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,28.828171,64.408825,1.304347826,0.47,74,32,1,4
195,38318fba-8b8a-4ee3-bb66-8d678f1aad03,21,19,70,176,1,28.828171,64.408825,1.292175162,0.47,90,32,1,4
196,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.6225175,62.489454,1.184210526,0.47,85,31,1,4
197,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.4589545,60.028595,1.168831169,0.47,96,32,1,4
198,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.3294515,58.971731,1.309090909,0.47,82,32,1,4
199,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.1854665,57.5850965,1.229368241,0.47,76,32,1,4
200,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,28.1854665,57.5850965,1.428571429,0.47,71,32,2,5
201,38318fba-8b8a-4ee3-bb66-8d678f1aad03,22,19,70,176,1,27.896965,56.143892,1.181467181,0.47,90,32,0,3
